Date,Job Number,Customer,Address,Postcode,Activity,Priority,Source File,Notes
15/09/2024,3930953,Paypoint Network Limited - UK,"LONDIS SUPERMARKET, STATION ROAD, BETHESDA, BANGOR",LL57 3NE,TECH EXCHANGE,4HR,Runsheet_Daniel_Hanson_15092024.pdf,Marked as DNCO - no payment on date with other paid jobs
15/09/2022,2882873,Computacenter Limited - HSBC,"APARTMENT 23, JUNIPER HOUSE, SALFORD",M5 3GZ,TECH EXCHANGE,ND 1600,Runsheet_Daniel_Hanson_15092022.pdf,Marked as DNCO - no payment on date with other paid jobs
15/06/2023,3314458,Smart Capital Technology Ltd,"ASDA ASHTON, CAVENDISH MILL, CAVENDISH STREET, ASHTON-UNDER-LYNE",OL6 7DP,TECH EXCHANGE,ND 1700,Runsheets_Manchester_Thursday 15th June 2023.pdf,Marked as DNCO - no payment on date with other paid jobs
15/06/2022,2739375,HCL Barclays,"BARCLAYS BANK PLC, MANCHESTER, 5CG9250C0B, 5CG9225V21, 5CG9250FH4, 5CG9400S6K, CND1046K70, See Items Overleaf",M1 3BN,DELIVERY,ND 1600,Runsheet_DanielHanson15062022.pdf,Marked as DNCO - no payment on date with other paid jobs
15/06/2022,2739673,Fujitsu GBL - H&M * DO NOT INVOICE*,"H & M, 36-38 GEORGE STREET,, STAMFORD QUARTER, ALTRINCHAM",WA14 1RJ,TECH EXCHANGE,ND 1900,Runsheet_DanielHanson15062022.pdf,Marked as DNCO - no payment on date with other paid jobs
15/06/2022,2740278,Vista Retail Support Limited,"NEXT, 37 - 43 GEORGE ST,STAMFORD, QUARTER, ALTRINCHAM, CHESHIRE, ALTRINCHAM",WA14 1RJ,TECH EXCHANGE,ND 1700,Runsheet_DanielHanson15062022.pdf,Marked as DNCO - no payment on date with other paid jobs
15/06/2022,2740365,Computacenter Limited,"1Sucharita Singhal, (008102783, Apartment 3 at 35 Wynnstay Road, Apartment 3 at 35 Wynnstay Road",M33 7DW,TECH EXCHANGE,ND 1700,Runsheet_DanielHanson15062022.pdf,Marked as DNCO - no payment on date with other paid jobs
15/06/2021,2226575,Northampton Technical Support *NO INV*,BACUP,OL13 8QD,DELIVERY,,Runsheet_DanielHanson15062021.pdf,Marked as DNCO - no payment on date with other paid jobs
15/04/2024,3734931,Computacenter Horizon Project,"M&S BANK, KINGS MEADOW, CHESTER",CH99 9FB,TECH EXCHANGE,ND 1700,Runsheets_Warrington_Monday 15th April 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
15/03/2025,4114657,Fujitsu Services Limited - Star Trains - ME,"01282 455690Northern Rail - STAR, Burnley Manchester Road Station,, Manchester Road, Burnley,, Lancashire, Lancs, Lancashire, Burnley",BB11 1JZ,TECH EXCHANGE,4HR,RUN SHEETS - WARRINGTON - SATURDAY 15th MARCH 2025.pdf,Marked as DNCO - no payment on date with other paid jobs
15/03/2025,4114733,Pret Tech Mahindra (UK) BAU,"MANCH, UNIT R1, ARNDALE CENTRE,, MANCH, UNIT R1, ARNDALE CENTRE,, MANCH, MANCHESTER ARNDALE, CENTRE, MANCHESTER, Issue: Damaged//Till 04 / Screen Faulty / Need replacement / S/N: 9205122899, Shop No.: UK0543",M4 3AQ,TECH EXCHANGE,ND 1700,RUN SHEETS - WARRINGTON - SATURDAY 15th MARCH 2025.pdf,Marked as DNCO - no payment on date with other paid jobs
15/03/2025,4114758,Fujitsu Services Limited - Star Trains - ME,"01282 455690Northern Rail - STAR, Burnley Manchester Road Station,, Manchester Road, Burnley,, Lancashire, Lancs, Lancashire, Burnley",BB11 1JZ,TECH EXCHANGE,4HR,RUN SHEETS - WARRINGTON - SATURDAY 15th MARCH 2025.pdf,Marked as DNCO - no payment on date with other paid jobs
15/03/2025,4115319,Fujitsu Services Limited - Telefonica TC,"43-47 MARKET STREET, BOLTON",BL1 1BQ,TECH EXCHANGE,ND 1900,RUN SHEETS - WARRINGTON - SATURDAY 15th MARCH 2025.pdf,Marked as DNCO - no payment on date with other paid jobs
15/03/2024,3700395,NCR TESCO HHT,UNITED KINGDOM,L18 1LG,TECH EXCHANGE,,RUN SHEETS - WARRINGTON - FRIDAY 15th MARCH 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
15/02/2025,4092780,DieboldNixdorf_WIPRO,"CHEADLE WILMSLOW ROAD, CHEADLE WILMSLOW ROAD, JL041 CHEADLE, CHEADLE, Location: 041 - Cheadle Issue: PED lost with Partner Device Incident INC6528731 has, been placed into the On Hold, Awaiting Vendor state. Attempting to transfer to Diebold.",SK8 3BZ,TECH EXCHANGE,ND 1700,RUN SHEETS - WARRINGTON - SATURDAY 15th FEBRUARY 2025.pdf,Marked as DNCO - no payment on date with other paid jobs
15/02/2024,3661588,Pret Tech Mahindra (UK) BAU,"SCHOOL,, MANCHESTER BUSINESS, SCHOOL,, UNIT 8 UNIVERSITY GREEN, 134, MANCHESTER, UNIVERSITY, SQUARE, MANCHESTER, Issue:- Till Number 5 is offline., Shop Number:- UK0489",M13 9GP,TECH EXCHANGE,ND 1700,Runsheets_Manchester_Thursday 15th February 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
15/02/2024,3662020,Computacenter Horizon Project,"'07387245384ROSS J MATHER, 2ND FLOOR, LANDMARK, ST PETER................S SQUARE, MANCHESTER",M1 4PB,TECH EXCHANGE,ND 1700,Runsheets_Manchester_Thursday 15th February 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
15/02/2023,3133575,Computacenter - British Telecom,"0Liam Gayter, ###BRITISH TELECOM PLC_, (0081049580), Stanford house -, Stanford house -",WA3 7BH,TECH EXCHANGE,ND 1700,Runsheet_Daniel_Hanson_15022023.pdf,Marked as DNCO - no payment on date with other paid jobs
15/01/2025,4065080,DieboldNixdorf_WIPRO,"WIPRO LIMITED, WIPRO LIMITED, LIVERPOOL LIVERPOOL ONE 70, SOU, JL030 LIVERPOOL, LIVERPOOL, Location: 030 - Liverpool, Back the locker of LP1 DR 51 Issue: The screen is blue with error message ;-( irruption, please request a new unit. Incident INC6506115 has been placed into the On Hold, Awaiting Vendor state. Attempting to transfer to Diebold.",L1 8BJ,TECH EXCHANGE,ND 1700,RUN SHEETS - WARRINGTON - WEDNESDAY 15th JANUARY 2025.pdf,Marked as DNCO - no payment on date with other paid jobs
15/01/2025,4065354,PayPoint - Van Stock Audits,,,,,RUN SHEETS - WARRINGTON - WEDNESDAY 15th JANUARY 2025.pdf,Marked as DNCO - no payment on date with other paid jobs
15/01/2024,3618598,Computacenter PwC NON TECH EXCHANGE,"1Chandrashekar Sreenivas, LLP (0081073, C/O UK IT TECH SUPPORT 1, Hardman Sq uare, C/O UK IT TECH SUPPORT 1, Hardman Sq uare",M3 3EB,TECH EXCHANGE,ND 1700,Runsheets_Manchester_Monday 15th January 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
15/01/2024,3618617,Computacenter PwC NON TECH EXCHANGE,"1Chandrashekar Sreenivas, LLP (0081073, C/O UK IT TECH SUPPORT 1, Hardman Sq uare, C/O UK IT TECH SUPPORT 1, Hardman Sq uare",M3 3EB,TECH EXCHANGE,ND 1700,Runsheets_Manchester_Monday 15th January 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
15/01/2024,3618620,Computacenter PwC NON TECH EXCHANGE,"1Prateek Adigopula, LLP (0081073, C/O UK IT TECH SUPPORT 1, Hardman Sq uare, C/O UK IT TECH SUPPORT 1, Hardman Sq uare",M3 3EB,TECH EXCHANGE,ND 1700,Runsheets_Manchester_Monday 15th January 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
15/01/2024,3619035,Computacenter PwC NON TECH EXCHANGE,"1Prateek Adigopula, LLP (0081073, C/O UK IT TECH SUPPORT 1, Hardman Sq uare, C/O UK IT TECH SUPPORT 1, Hardman Sq uare",M3 3EB,TECH EXCHANGE,ND 1700,Runsheets_Manchester_Monday 15th January 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
14/11/2024,4006020,POSTURITE LIMITED,"FLAT 33, SPATH HOLME, HOLME ROAD, MANCHESTER",M20 2TX,DELIVERY,ND 1700,RUN SHEETS - WARRINGTON - THURSDAY 14th NOVEMBER 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
14/11/2023,3538198,CXM,"PREST, PRESTON",PR3 5JB,TECH EXCHANGE,ND 1700,Runsheets_Manchester_Tuesday 14th November 2023.pdf,Marked as DNCO - no payment on date with other paid jobs
14/08/2025,4222224,Fujitsu Services Limited - Star Trains - P2PE,"(Llandudno Junction), Conwy Road, Gwynedd, Llandudno Junction",LL31 9NB,TECH EXCHANGE,ND 1900,DH_14-08-2025.pdf,Marked as DNCO - no payment on date with other paid jobs
14/08/2024,3888543,FUJITSU SERVICES LIMITED - BANKS HOME USERS,"SCOTLAND PLC, THE ROYAL BANK OF, SCOTLAND PLC, FALCON HOUSE, OUSE STREET, SALFORD",M50 1YX,TECH EXCHANGE,ND 1700,Runsheet_Daniel_Hanson_14082024.pdf,Marked as DNCO - no payment on date with other paid jobs
14/08/2022,2833031,Fujitsu Services Limited - Star Trains,,,TECH EXCHANGE,ND 1900,Runsheet_2_runs (4).pdf,Marked as DNCO - no payment on date with other paid jobs
14/07/2024,3851060,Fujitsu Services Limited - Star Trains - P2PE,"(Llandudno Junction), Conwy Road, Gwynedd, Llandudno Junction",LL31 9NB,TECH EXCHANGE,ND 1900,Runsheet_Daniel_Hanson_14072024.pdf,Marked as DNCO - no payment on date with other paid jobs
14/07/2024,3851071,Fujitsu Services Limited - Star Trains - P2PE,,,TECH EXCHANGE,ND 1900,Runsheet_Daniel_Hanson_14072024.pdf,Marked as DNCO - no payment on date with other paid jobs
14/07/2024,3851139,DieboldNixdorf_WIPRO,"WIPRO LIMITED, WIPRO LIMITED, MENAI BRIDGE MONA ROAD, WR318 MENAI BRIDGE, ANGLESEY, %27Launcher%27 app is not visible on home screen to revert back to normal usage. Due, to it being on ADMIN MODE the handset has been un-enrolled from our AIRwatch for at, atleast 7 days. Please advice. how to put this handset back online.  Please note. hard reset, has not worked. we have tried that already.  Incident INC6316970 has been placed into the, On Hold, Awaiting Vendor state. Attempting to transfer to Diebold.INC6316970",LL59 5EA,TECH EXCHANGE,ND 1700,Runsheet_Daniel_Hanson_14072024.pdf,Marked as DNCO - no payment on date with other paid jobs
14/07/2023,3357495,Smart Capital Technology Ltd,"ASDA STORES LTD, BROADHEATH, ALTRINCHAM",WA14 5ZR,TECH EXCHANGE,ND 1700,Runsheet_Daniel_Hanson_14072023.pdf,Marked as DNCO - no payment on date with other paid jobs
14/07/2022,2783474,Concorde - AHG,"HUNTERS LODGE, CHERRY TREE MILL, PRESTON OLD ROAD, BLACKBURN",BB2 5LX,TECH EXCHANGE,ND 1200,Runsheet_DanielHanson14072022.pdf,Marked as DNCO - no payment on date with other paid jobs
14/06/2024,3812212,POSTURITE LIMITED,"PRIVATE ADDRESS, MANCHESTER",M20 4QJ,INSTALL,ND 1700,Runsheets_Warrington_Friday 14th June 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
14/06/2022,2737388,Fujitsu Services Limited - Star Trains - ME,"(Holyhead), Station Approach, Gwynedd, Holyhead",LL65 1DQ,TECH EXCHANGE,,Runsheet_DanielHanson14062022.pdf,Marked as DNCO - no payment on date with other paid jobs
14/06/2021,2225246,EntServ UK - DEFRA,BLACKPOOL,FY4 1LS,DELIVERY,ND 1700,Runsheet_DanielHanson14062021.pdf,Marked as DNCO - no payment on date with other paid jobs
14/06/2021,2226107,Lexmark Service Provider,"Unit 1, Bulk Road Retail Park, Currys PC World, LANCASTER",LA1 1DT,CONSUMABLE INSTALL,ND 1700,Runsheet_DanielHanson14062021.pdf,Marked as DNCO - no payment on date with other paid jobs
14/06/2021,2226419,Lexmark Service Provider,"48/52 Duke Street, Help Desk, BARROW IN FURNESS",LA14 1RU,REPAIR WITH PARTS,,Runsheet_DanielHanson14062021.pdf,Marked as DNCO - no payment on date with other paid jobs
14/06/2021,2226430,Fireangel Safety Technology,MORECAMBE,LA4 5XN,INSTALL,ND 1700,Runsheet_DanielHanson14062021.pdf,Marked as DNCO - no payment on date with other paid jobs
14/06/2021,2226649,Computacenter Limited - HSBC,"POULTON-LE-FYLDE, LANCASHIRE",FY6 7FT,TECH EXCHANGE,ND 1600,Runsheet_DanielHanson14062021.pdf,Marked as DNCO - no payment on date with other paid jobs
14/06/2021,2226721,Computacenter - British Telecom,"0Tammy Hutchinson, 0044 7918039024BRITISH TELECOM PLC_, (0081049580), 15 Wenning court, 15 Wenning court",LA3 3SH,TECH EXCHANGE,ND 1700,Runsheet_DanielHanson14062021.pdf,Marked as DNCO - no payment on date with other paid jobs
14/06/2021,2226933,Computacenter - British Telecom,,,TECH EXCHANGE,ND 1700,Runsheet_DanielHanson14062021.pdf,Marked as DNCO - no payment on date with other paid jobs
14/05/2025,4157888,Computacenter - Kingfisher,"1Sarah Field, TECHNOLOGY (, Sealand Road, Sealand Road",CH1 4LD,TECH EXCHANGE,ND 1700,DH_14-05-2025.pdf,Marked as DNCO - no payment on date with other paid jobs
14/05/2022,2690654,Fujitsu Services Limited - Star Trains - ME,,,TECH EXCHANGE,ND 1900,Runsheet_DanielHanson14052022.pdf,Marked as DNCO - no payment on date with other paid jobs
14/04/2025,4137354,DieboldNixdorf_WIPRO,"JOHN LEWIS, JOHN LEWIS, CHEADLE WILMSLOW ROAD, JL041 CHEADLE, CHEADLE, Number: 192547303461103311017537 Asset Number: PAN00098936 Model Ingenico, 2500 location: 041 - Cheadle Issue: Irruption blue screen Incident INC6593273 has been, placed into the On Hold, Awaiting Vendor state. Attempting to transfer to Diebold. DN Engineer to replace Ingenico, L2500 PN 1900001941",SK8 3BZ,TECH EXCHANGE,,Runsheet_Daniel_Hanson_14042025.pdf,Marked as DNCO - no payment on date with other paid jobs
14/03/2024,3699117,Fujitsu Services Limited - Star Trains - ME,"(Llandudno Junction), Conwy Road, Gwynedd, Llandudno Junction",LL31 9NB,TECH EXCHANGE,ND 1800,Runsheets_Warrington_Thirsday 14th March 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
14/02/2023,3134043,Computacenter Limited - HSBC,"LITTLE SUTTON, ELLESMERE PORT",CH66 1QB,TECH EXCHANGE,ND 1600,Runsheet_Daniel_Hanson_14022023.pdf,Marked as DNCO - no payment on date with other paid jobs
14/01/2025,4063539,NCR - Sains Print ***DO NOT INVOICE****,"1Karen Kay, J Sainsbury Depot (Haydock), Hall Wood Avenue, Haydock Industrial Estate Haydock, St Helens, Merseyside",WA11 9WB,REPAIR WITH PARTS,ND 1700,RUN SHEETS - WARRINGTON - TUESDAY 14th JANUARY 2025.pdf,Marked as DNCO - no payment on date with other paid jobs
14/01/2025,4063544,NCR - Sains Print ***DO NOT INVOICE****,"1Karen Kay, J Sainsbury Depot (Haydock), Hall Wood Avenue, Haydock Industrial Estate Haydock, St Helens, Merseyside",WA11 9WB,REPAIR WITH PARTS,ND 1700,RUN SHEETS - WARRINGTON - TUESDAY 14th JANUARY 2025.pdf,Marked as DNCO - no payment on date with other paid jobs
14/01/2024,3619721,DieboldNixdorf_WIPRO,,,TECH EXCHANGE,,Runsheet_Daniel_Hanson_14012024 (1).pdf,Marked as DNCO - no payment on date with other paid jobs
14/01/2024,3619734,Verifone UK LTD,"BLACKPOOL MA, 13-15 MARKET STREET, 13-15 MARKET STREET, LANCASHIRE",FY1 1ET,TECH EXCHANGE,,Runsheet_Daniel_Hanson_14012024 (1).pdf,Marked as DNCO - no payment on date with other paid jobs
13/12/2024,4039407,HCL Barclays,SALE,M33 7FP,COLLECTION,ND 1600,Runsheet_Daniel_Hanson_13122024.pdf,Marked as DNCO - no payment on date with other paid jobs
13/12/2024,4040407,Computacenter Limited - HSBC,"DROYLSDEN, MANCHESTER",M43 7ST,COLLECTION,ND 1600,Runsheet_Daniel_Hanson_13122024.pdf,Marked as DNCO - no payment on date with other paid jobs
13/12/2024,4040412,Computacenter Limited - HSBC,"DROYLSDEN, MANCHESTER",M43 7ST,COLLECTION,ND 1600,Runsheet_Daniel_Hanson_13122024.pdf,Marked as DNCO - no payment on date with other paid jobs
13/12/2024,4040865,Computacenter Limited,"(008102783, 35 Oak Drive Denton Manchester, 35 Oak Drive Denton Manchester",M34 2JR,TECH EXCHANGE,ND 1700,Runsheet_Daniel_Hanson_13122024.pdf,Marked as DNCO - no payment on date with other paid jobs
13/12/2022,3033041,Lexmark Service Provider,"The Strand, Episys Printer, BARROW-IN-FURNESS",LA14 2HF,CONSUMABLE INSTALL,ND 1700,Runsheet_Daniel_Hanson_13122022.pdf,Marked as DNCO - no payment on date with other paid jobs
13/12/2021,2465089,Computacenter Limited - HSBC,"FORMBY, MERSEYSIDE",L37 7BT,COLLECTION,ND 1600,Runsheet_13-12_runs.pdf,Marked as DNCO - no payment on date with other paid jobs
13/12/2021,2466446,Fujitsu Services Limited - Wilko (ME),,,TECH EXCHANGE,ND 1900,Runsheet_13-12_runs.pdf,Marked as DNCO - no payment on date with other paid jobs
13/11/2022,2981572,Diebold Nixdorf  UK Limited,"BOOKER CASH & CARRY, BOOKER CASH & CARRY, RUABON ROAD, WREXHAM, CLWYD_BCC156, WREXHAM",LL13 7RF,TECH EXCHANGE,,Runsheet_Manchester_Sunday 13th November 2022_Dan Hanson.pdf,Marked as DNCO - no payment on date with other paid jobs
13/11/2022,2981598,Lexmark Service Provider,"5 6553 HATTERSLEY Phone shop, STOCKPORT",SK3 0PW,REPAIR WITH PARTS,8HR,Runsheet_Manchester_Sunday 13th November 2022_Dan Hanson.pdf,Marked as DNCO - no payment on date with other paid jobs
13/11/2022,2981639,Verifone UK LTD,"01253 408692STONEGATE - MANCHESTER -, 231-233 PROMENADE, 231-233 PROMENADE, LANCASHIRE",FY1 6AH,TECH EXCHANGE,,Runsheet_Manchester_Sunday 13th November 2022_Dan Hanson.pdf,Marked as DNCO - no payment on date with other paid jobs
13/11/2021,2425213,Lexmark Service Provider,"5 5124 Haslingden Duty manager, HASLINGDEN ROAD, Lap 1 Shop Floor, HASLINGDEN, 15/11/21----INSTRUCTIONS-----------------------Technical Notes ---------------DCN. @TECH:",BB4 6LY,REPAIR WITH PARTS,8HR,Runsheet_7_runs (3).pdf,Marked as DNCO - no payment on date with other paid jobs
13/11/2021,2425545,Lexmark Service Provider,"2 055 Kendal Duty manager, 039 734 554Wm Morrison Supermarkets plc, The Old Showground, Queen Katherine'S Avenue, KENDAL",LA9 6DU,REPAIR WITH PARTS,,Runsheet_7_runs (3).pdf,Marked as DNCO - no payment on date with other paid jobs
13/11/2021,2425587,Lexmark Service Provider,"3 Maricia John Lewis, 76 Friargate, PRESTON, 72.103.0.51----INSTRUCTIONS-----------------------Technical Notes ---------------DCN., @TECH: Please investigate 121.22 (Fuser did not warm enough to start line voltage, detection). Tray as precaution only., 134033593  40X7744 MS81x SVC Fuser 01 220V LRP A4",PR1 2ED,REPAIR WITH PARTS,8HR,Runsheet_7_runs (3).pdf,Marked as DNCO - no payment on date with other paid jobs
13/11/2021,2425792,Lexmark Service Provider,"4 1259 Duty manager, 66 Stricklandgate, Managers office, KENDAL",LA9 4PU,REPAIR WITH PARTS,,Runsheet_7_runs (3).pdf,Marked as DNCO - no payment on date with other paid jobs
13/11/2021,2425847,Lexmark Service Provider,"HILL STREET, TESCO Stores Limited, BLACKBURN",BB1 3HF,CONSUMABLE INSTALL,ND 1700,Runsheet_7_runs (3).pdf,Marked as DNCO - no payment on date with other paid jobs
13/10/2023,3490208,Xerox (UK) Technical***DO NOT INVOICE****,"Moordale Road, off Millennium, Way, Aycliffe Busine, 9966_Newton Aycliffe  1st, NEWTON AYCLIFFE",DL5 6BA,INSTALL,ND 1700,Runsheet_Gateshead_Daniel_Hanson_13102023.pdf,Marked as DNCO - no payment on date with other paid jobs
13/10/2022,2907039,Northampton Technical Support *NO INV*,"UNIT 5, JAMES CORBETT ROAD, SALFORD",M50 1DE,,,Runsheet_Daniel_Hanson_13102022.pdf,Marked as DNCO - no payment on date with other paid jobs
13/08/2024,3888239,Verifone UK LTD,"MANCH, GREATER MANCHESTER",M1 3HE,TECH EXCHANGE,,Runsheet_Daniel_Hanson_13082024.pdf,Marked as DNCO - no payment on date with other paid jobs
13/08/2024,3888664,Verifone UK LTD,"MANCH, GREATER MANCHESTER",M1 3HE,TECH EXCHANGE,ND 1800,Runsheet_Daniel_Hanson_13082024.pdf,Marked as DNCO - no payment on date with other paid jobs
13/08/2022,2832300,PayPoint Network Ltd_Collections,"0MR. AYTAC KORKUT, SOUTHPORT, MERSEYSIDE",PR8 1QN,COLLECTION,,Runsheet_DanielHanson13082022.pdf,Marked as DNCO - no payment on date with other paid jobs
13/06/2024,3811802,Pret Tech Mahindra (UK) BAU,"1618 395 60227 CROSS STREET,, 27 CROSS STREET,, 27 CROSS STREET,, MANCHESTER, CROSS STREET, MANCHESTER, Issue: Till 02 is not Turning ON, Shop No.: UK0078, Please avoid the shop during Rush Hours 12 pm to 2 pm.",M2 1WL,,,Runsheets_Warrington_Thursday 13th June 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
13/06/2022,2734411,Lexmark Service Provider,"FOUNDATION TR, Liverpool Women's Hospital, Crown Street, LIVERPOOL WOMEN......S NHS, FOUNDATION TRUST, LIVERPOOL",L8 7SS,CONSUMABLE INSTALL,,Runsheet_DanielHanson13062022.pdf,Marked as DNCO - no payment on date with other paid jobs
13/06/2022,2734416,Lexmark Service Provider,"24-26 Liverpool Road, Crosby, Boots UK Limited, LIVERPOOL",L23 5SF,CONSUMABLE INSTALL,,Runsheet_DanielHanson13062022.pdf,Marked as DNCO - no payment on date with other paid jobs
13/06/2022,2735107,Xerox (UK) Ltd Co Op,"0161 683 4334CO-OPERATIVE GROUP, LIMITED, PEARSON COLLINSON, FUNERALCARE, 87-91, ALLERTON ROAD, LIVERPOOL,, MERSEYSIDE, ALLERTON ROAD, MOSSLEY HILL, LIVERPOOL",L18 2DD,,,Runsheet_DanielHanson13062022.pdf,Marked as DNCO - no payment on date with other paid jobs
13/05/2025,4156522,Paypoint Network Limited - UK,"0MANAGER, ASDA STORES LTD, GREEN LANE, STONEYCROFT, LIVERPOOL",L13 6RH,TECH EXCHANGE,4HR,DH_13-05-2025.pdf,Marked as DNCO - no payment on date with other paid jobs
13/05/2022,2688970,Lexmark Service Provider,"HEALTHCARE NH, Frog Lane, Boston House Health Centre, WIGAN, House",WN6 7LB,CONSUMABLE INSTALL,ND 1700,Runsheet_DanielHanson13052022.pdf,Marked as DNCO - no payment on date with other paid jobs
13/01/2025,4061273,Computacenter PwC NON TECH EXCHANGE,"P W C, P W C, MANCHESTER, device to deliver Lenovo PW:GB-DaaS_SWAP_LEN TP X1 Yoga G6 i7*500",M3 3EB,TECH EXCHANGE,,RUN SHEETS - WARRINGTON - MONDAY 13th JANUARY 2025.pdf,Marked as DNCO - no payment on date with other paid jobs
