Job Number,Client,Location,Postcode,Job Type,Date,Time,Amount,Rate,Units,Agency,Week Number,Tax Year,Pay Date
2994898,Paypoint Network Limited - UK,SPAR STORES,WA3 6AU,TECH EXCHANGE,20/11/22,11:42,40.0,40.0,1.0,Rico,36,2022,
2994185,Verifone UK LTD,REVOLUTION DE CUBA MANCHESTER,M2 5QR,TECH EXCHANGE,19/11/22,16:15,17.5,17.5,1.0,Rico,36,2022,
2994120,Fujitsu Services Limited - Vodafone,VODAFONE (TRAFFORD CENTRE EXPERIENCE STORE),M17 8BL,TECH EXCHANGE,,,15.0,15.0,1.0,Rico,36,2022,
2994047,Verifone UK LTD,"STONEGATE - THE BREWERS, MANCH",M1 3HE,TECH EXCHANGE,19/11/22,10:24,17.5,17.5,1.0,Rico,36,2022,
2994028,Fujitsu Services Limited - Star Trains - P2PE,Northern Rail MT (Manchester),M3 1WY,TECH EXCHANGE,,,20.0,20.0,1.0,Rico,36,2022,
2993114,Computacenter Limited - HSBC,COMPUTACENTER HSBC,LA9 4TF,TECH EXCHANGE,21/11/22,08:00,15.0,15.0,1.0,Rico,36,2022,
2992904,CDW - DWP,JOBCENTRE PLUS,FY7 6JX,TECH EXCHANGE,18/11/22,15:24,14.0,14.0,1.0,Rico,36,2022,
2992903,CDW - DWP,65 ELLESMERE ROAD,FY4 3DS,DELIVERY,18/11/22,15:24,9.0,9.0,1.0,Rico,36,2022,
2992900,CDW - DWP,165 READS AVENUE,FY1 4HZ,DELIVERY,18/11/22,15:22,9.0,9.0,1.0,Rico,36,2022,
2992862,Smart Capital Technology Ltd,ASDA STORES LTD,LA1 5JR,TECH EXCHANGE,18/11/22,14:57,8.0,8.0,1.0,Rico,36,2022,
2992850,Smart Capital Technology Ltd,ASDA STORES LTD,LA1 5JR,TECH EXCHANGE,18/11/22,14:42,7.0,7.0,1.0,Rico,36,2022,
2992755,Technology Services Group Limited,JEWSON LTD,BB5 1AT,TECH EXCHANGE,18/11/22,13:38,15.0,15.0,1.0,Rico,36,2022,
2992646,CXM,LUCKEYS,LA1 3PP,INSTALL,18/11/22,12:50,14.0,14.0,1.0,Rico,36,2022,
2992343,Thames Water,10 ASH MEADOW,PR2 1RX,DELIVERY,18/11/22,10:38,34.42,34.42,1.0,Rico,36,2022,
2987562,Diebold Nixdorf UK Limited,KINGFISHER INFORMATION TECHNOL,OL1 2PH,TECH EXCHANGE,16/11/22,08:00,20.0,20.0,1.0,Rico,35,2022,
2985526,Paypoint Network Limited - UK,CO-OP - HALL STREET,SK1 4HR,TECH EXCHANGE,15/11/22,09:36,25.0,25.0,1.0,Rico,35,2022,
2982368,Lexmark Service Provider,Boots UK Limited,WR11 4AB,REPAIR WITH PARTS,14/11/22,08:00,84.0,84.0,1.0,Rico,35,2022,
2982352,Lexmark Service Provider,Mitchells & Butlers Leisure Retail,DY9 9LJ,REPAIR WITH PARTS,14/11/22,08:00,83.0,83.0,1.0,Rico,35,2022,
2980668,Computacenter Limited,LLOYDS BANKING GROUP PLC (008102783,LL11 1AF,TECH EXCHANGE,14/11/22,09:00,15.0,15.0,1.0,Rico,35,2022,
2980464,Computacenter Limited,LLOYDS BANKING GROUP PLC (008102783,CH4 8FB,NON TECH EXCHANGE,14/11/22,09:00,15.0,15.0,1.0,Rico,35,2022,
2980277,Computacenter Limited - HSBC,COMPUTACENTER HSBC,CH7 6SL,NON TECH EXCHANGE,11/11/22,15:20,15.0,15.0,1.0,Rico,35,2022,
2980007,Thames Water,20 HENRY TAYLOR STREET,CH6 5PR,DELIVERY,11/11/22,12:33,15.0,15.0,1.0,Rico,35,2022,
2979572,Technology Services Group Limited,JEWSON LTD,CH7 3PL,TECH EXCHANGE,11/11/22,09:56,20.0,20.0,1.0,Rico,35,2022,
2979545,Lexmark Service Provider,WHSmith Retail Holdings Limited,TF3 4AF,REPAIR WITH PARTS,14/11/22,09:00,83.0,83.0,1.0,Rico,35,2022,
2980696,Diebold Nixdorf UK Limited,BOOKER CASH & CARRY,SK4 2JZ,TECH EXCHANGE,12/11/22,08:00,12.5,12.5,1.0,Rico,34,2022,
2980446,Diebold Nixdorf UK Limited,KINGFISHER INFORMATION TECHNOL,SK4 1DR,TECH EXCHANGE,12/11/22,08:00,12.5,12.5,1.0,Rico,34,2022,
2980132,Lexmark Service Provider,TESCO Stores Limited,M6 5JG,REPAIR WITH PARTS,12/11/22,09:00,35.0,35.0,1.0,Rico,34,2022,
2980076,Diebold Nixdorf UK Limited,BOOKER CASH & CARRY,SK4 2JZ,TECH EXCHANGE,12/11/22,08:00,12.5,12.5,1.0,Rico,34,2022,
2980023,Vista Retail Support Limited,NEXT,SK9 3TJ,TECH EXCHANGE,11/11/22,12:44,15.5,15.5,1.0,Rico,34,2022,
2979797,Vista Retail Support Limited,DUNELM,SK1 2HU,TECH EXCHANGE,11/11/22,11:09,15.5,15.5,1.0,Rico,34,2022,
2979782,Vista Retail Support Limited,MCCOLLS,M15 4JY,TECH EXCHANGE,11/11/22,11:08,15.5,15.5,1.0,Rico,34,2022,
2979699,Vista Retail Support Limited,NEXT,SK13 8HB,TECH EXCHANGE,11/11/22,10:44,15.5,15.5,1.0,Rico,34,2022,
2975460,Paypoint Network Limited - UK,FAMOUS STORE,BB11 3BN,TECH EXCHANGE,09/11/22,10:26,25.0,25.0,1.0,Rico,34,2022,
2961307,Fujitsu Services Limited - Telefonica TC,Warrington,WA1 1QE,TECH EXCHANGE,01/11/22,09:00,21.5,21.5,1.0,Rico,33,2022,
2953772,Diebold Nixdorf UK Limited,BOOKER CASH & CARRY,M30 7RT,MANPOWER,27/10/22,12:00,30.0,30.0,1.0,Rico,32,2022,
2951589,Fujitsu Services Limited - Star Trains - ME,TRANSPORT FOR WALES,CH1 3NS,MANPOWER,26/10/22,09:29,30.0,30.0,1.0,Rico,32,2022,
2944705,Engineer Adjustments,Manchester depot m50 1de,,ENGINEER ADJUSTMENT,21/10/22,09:00,80.0,80.0,1.0,Rico,31,2022,
2944007,Paypoint Network Limited - UK,TEXACO,M8 9UE,TECH EXCHANGE,21/10/22,12:34,20.0,20.0,1.0,Rico,31,2022,
2938222,Paypoint Network Limited - UK,ASDA STORES LTD,OL9 0JE,TECH EXCHANGE,18/10/22,16:03,40.0,40.0,1.0,Rico,31,2022,
2937834,Paypoint Network Limited - UK,YOUR LOCAL,M23 1EX,TECH EXCHANGE,18/10/22,13:36,40.0,40.0,1.0,Rico,31,2022,
2935152,Fujitsu Services Limited - Star Trains - ME,Northern Rail - STAR,SK7 4EX,TECH EXCHANGE,17/10/22,09:17,40.0,40.0,1.0,Rico,31,2022,
2934945,Verifone UK LTD,REVOLUTION DE CUBA MANCHESTER,M2 5QR,TECH EXCHANGE,17/10/22,08:00,15.0,15.0,1.0,Rico,31,2022,
2934082,Paypoint Network Limited - UK,ASHLEY LANE OFF LICENCE,M9 4NQ,TECH EXCHANGE,16/10/22,10:40,25.0,25.0,1.0,Rico,31,2022,
2927628,Lexmark Service Provider,Boots UK Limited,PR25 2SA,REPAIR WITH PARTS,12/10/22,09:00,50.0,50.0,1.0,Rico,30,2022,
2922106,Verifone UK LTD,STONEGATE - ENGLISH LOUNGE - 7,M4 1EA,TECH EXCHANGE,09/10/22,14:34,14.0,14.0,1.0,Rico,30,2022,
2922066,Verifone UK LTD,"STONEGATE - THE BREWERS, MANCH",M1 3HE,TECH EXCHANGE,09/10/22,12:19,12.5,12.5,1.0,Rico,30,2022,
2922054,Verifone UK LTD,"STONEGATE - THE BREWERS, MANCH",M1 3HE,TECH EXCHANGE,09/10/22,12:19,12.5,12.5,1.0,Rico,30,2022,
2922045,Verifone UK LTD,STONEGATE - TURING TAP - 51113,M13 9WG,TECH EXCHANGE,09/10/22,12:19,14.0,14.0,1.0,Rico,30,2022,
2922024,Vista Retail Support Limited,THE RYMAN GROUP,M13 9PR,TECH EXCHANGE,09/10/22,11:49,14.0,14.0,1.0,Rico,30,2022,
2921993,Vista Retail Support Limited,NEXT,M17 8AJ,TECH EXCHANGE,09/10/22,11:23,15.0,15.0,1.0,Rico,30,2022,
2920394,Lexmark Service Provider,LIVERPOOL WOMEN......S NHS FOUNDATION TR,WA16 8ZR,REPAIR WITH PARTS,10/10/22,09:00,30.0,30.0,1.0,Rico,30,2022,
2920150,Fujitsu Services Limited - Wilko,WILKO Store No 402,WA14 1RH,TECH EXCHANGE,07/10/22,14:43,15.0,15.0,1.0,Rico,30,2022,
2920149,Fujitsu Services Limited - Wilko,WILKO Store No 402,WA14 1RH,TECH EXCHANGE,07/10/22,14:43,15.0,15.0,1.0,Rico,30,2022,
2919689,Fujitsu GBL - H&M * DO NOT INVOICE*,H&M NORTHWICH,CW9 5LA,MANPOWER,10/10/22,09:00,14.0,14.0,1.0,Rico,30,2022,
2867834,Computacenter Horizon Project,JUSTIN PATTLE,SK9 5PN,DELIVERY,05/09/22,13:38,7.0,7.0,1.0,Rico,30,2022,
2912013,Lexmark Service Provider,Mitchells & Butlers Leisure Retail,LA4 5TP,REPAIR WITH PARTS,03/10/22,09:00,60.0,60.0,1.0,Rico,29,2022,
2908507,Paypoint Network Limited - UK,Safa Superstore,M14 4TS,TECH EXCHANGE,30/09/22,11:13,25.0,25.0,1.0,Rico,28,2022,
2908429,CDW,155 WILTON ROAD,M8 4QP,COLLECTION,30/09/22,09:00,7.0,7.0,1.0,Rico,28,2022,
2897023,Paypoint Network Limited - UK,LEES VILLAGE SERVICE STATION,OL4 3DQ,TECH EXCHANGE,23/09/22,12:02,40.0,40.0,1.0,Rico,27,2022,
2890281,Verifone UK LTD,STONEGATE - SLUG AND LETTUCE D,M20 6QZ,TECH EXCHANGE,20/09/22,08:00,20.0,20.0,1.0,Rico,27,2022,
2880830,Paypoint Network Limited - UK,IN SITU,M15 4EX,TECH EXCHANGE,13/09/22,10:24,25.0,25.0,1.0,Rico,26,2022,
2879611,Fujitsu Services Limited - Star Trains - ME,Northern Rail MT (Manchester),M3 1WY,TECH EXCHANGE,12/09/22,16:33,50.0,50.0,1.0,Rico,26,2022,
2879309,Lexmark Service Provider,Everything Everywhere Limited,M24 4EL,REPAIR WITH PARTS,12/09/22,14:30,60.0,60.0,1.0,Rico,26,2022,
2878961,COMPUTACENTER - NFUM Swaps,NFU MUTUAL INSURANCE SOCIETY L,CH3 9AU,TECH EXCHANGE,13/09/22,08:00,15.0,15.0,1.0,Rico,26,2022,
2877875,Paypoint Network Limited - UK,GORTON LANE EXPRESS,M18 8EH,TECH EXCHANGE,11/09/22,12:02,25.0,25.0,1.0,Rico,26,2022,
2877867,Paypoint Network Limited - UK,CO-OP - SALE - WASHWAY ROAD,M33 4JH,TECH EXCHANGE,11/09/22,11:08,25.0,25.0,1.0,Rico,26,2022,
2875886,SCC (Ad hoc break fix),CORAL LTD,CW9 5BB,TECH EXCHANGE,09/09/22,09:00,15.0,15.0,1.0,Rico,26,2022,
2875429,CXM,THE ROYAL,WA7 1AU,MANPOWER,09/09/22,09:30,40.0,40.0,1.0,Rico,26,2022,
2874070,Lexmark Service Provider,Pets At Home,SK9 3TJ,REPAIR WITH PARTS,09/09/22,09:00,31.0,31.0,1.0,Rico,25,2022,
2873976,Lexmark Service Provider,TESCO Stores Limited,M19 1TF,REPAIR WITH PARTS,09/09/22,09:00,50.0,50.0,1.0,Rico,25,2022,
2871730,Fujitsu Services Limited - Vodafone,"VODAFONE (MANCHESTER,MARKET ST EXPERIENCE STORE)",M1 1WR,TECH EXCHANGE,,,30.0,30.0,1.0,Rico,25,2022,
2871644,Lexmark Service Provider,TESCO Stores Limited,L36 8BJ,REPAIR WITH PARTS,07/09/22,11:35,40.0,40.0,1.0,Rico,25,2022,
2867064,Verifone UK LTD,STONEGATE - VIA MANCHESTER - 3,M1 3EZ,TECH EXCHANGE,05/09/22,08:00,20.0,20.0,1.0,Rico,25,2022,
2864364,Xerox (UK) Ltd Co Op,CO- OPERATIVE GROUP LIMITED,LL19 9BP,PROJECT,02/09/22,14:31,85.74,85.74,1.0,Rico,25,2022,
2863926,Lexmark Service Provider,Roger Duke,LL38 2HX,REPAIR WITH PARTS,05/09/22,09:00,50.0,50.0,1.0,Rico,25,2022,
2863781,Computacenter Limited - HSBC,COMPUTACENTER HSBC,LL32 8RN,COLLECTION,02/09/22,07:18,20.0,20.0,1.0,Rico,25,2022,
2863762,Computacenter Limited - HSBC,COMPUTACENTER HSBC,LL32 8RN,COLLECTION,02/09/22,07:18,20.0,20.0,1.0,Rico,25,2022,
2862477,Paypoint Network Limited - UK,K&K CONVENIENCE,M8 0SQ,TECH EXCHANGE,01/09/22,14:38,35.0,35.0,1.0,Rico,24,2022,
2861944,Procurri Europe Ltd,NATIONWIDE BUILDING SOCIETY,LL57 1RS,TECH EXCHANGE,01/09/22,09:50,15.0,15.0,1.0,Rico,24,2022,
2860561,Paypoint Network Limited - UK,TUTZYS,M1 4AJ,TECH EXCHANGE,31/08/22,14:57,40.0,40.0,1.0,Rico,24,2022,
2860089,Paypoint Network Limited - UK,66-68 GRASMERE CRESCENT,M30 8DW,TECH EXCHANGE,31/08/22,09:53,20.0,20.0,1.0,Rico,24,2022,
2854236,Computacenter Limited,LLOYDS BANKING GROUP PLC (008102783,M23 0LB,NON TECH EXCHANGE,30/08/22,09:00,20.0,20.0,1.0,Rico,24,2022,
2824813,Lexmark Service Provider,Alder Hey Children's NHS Foundation,L12 2AP,REPAIR WITH PARTS,09/08/22,09:00,30.0,30.0,1.0,Rico,21,2022,
2824753,PayPoint Network Ltd_Collections,BINNYS SUPERMARKET,L33 1DF,COLLECTION,08/08/22,16:35,10.0,10.0,1.0,Rico,21,2022,
2824661,HCL Barclays,BARCLAYS BANK PLC,L18 2DH,TECH EXCHANGE,08/08/22,16:06,15.0,15.0,1.0,Rico,21,2022,
2824608,Lexmark Service Provider,Lidl Great Britain Limited,WA7 1NT,REPAIR WITH PARTS,09/08/22,09:00,30.0,30.0,1.0,Rico,21,2022,
2824327,Hemmersbach UK Ltd - PM Kit,OCADO KNOWSLEY,L33 7SA,MAINT KIT INSTALL,08/08/22,13:35,15.0,15.0,1.0,Rico,21,2022,
2824209,Computacenter - Morrisons,WM MORRISONS SUPERMARKETS LTD,L24 2WZ,COLLECTION,08/08/22,12:20,20.0,20.0,1.0,Rico,21,2022,
2824205,Computacenter - Morrisons,WM MORRISONS SUPERMARKETS LTD,L25 2RF,COLLECTION,08/08/22,12:20,20.0,20.0,1.0,Rico,21,2022,
2824171,Verifone UK LTD,STONEGATE - POPWORLD LIVERPOOL,L1 4AG,TECH EXCHANGE,08/08/22,12:06,15.0,15.0,1.0,Rico,21,2022,
2824104,Lexmark Service Provider,AINTREE UNIVERSITY HOSPITAL NHS FOU,L9 7AL,CONSUMABLE INSTALL,09/08/22,08:00,20.0,20.0,1.0,Rico,21,2022,
2824060,Vista Retail Support Limited,MCDONALDS - CAPGEMINI,L36 3YB,NON TECH EXCHANGE,08/08/22,10:52,15.0,15.0,1.0,Rico,21,2022,
2824017,Verifone UK LTD,STONEGATE - POPWORLD LIVERPOOL,L1 4AG,TECH EXCHANGE,08/08/22,10:32,15.0,15.0,1.0,Rico,21,2022,
2823989,Lexmark Service Provider,DSG Retail Limited,L24 8QB,REPAIR WITH PARTS,09/08/22,09:00,30.0,30.0,1.0,Rico,21,2022,
2823589,Verifone UK LTD,"STONEGATE - THE BREWERS, MANCH",M1 3HE,TECH EXCHANGE,08/08/22,08:00,15.0,15.0,1.0,Rico,21,2022,
2823588,Verifone UK LTD,"STONEGATE - THE BREWERS, MANCH",M1 3HE,TECH EXCHANGE,08/08/22,08:00,15.0,15.0,1.0,Rico,21,2022,
2823587,Verifone UK LTD,"STONEGATE - THE BREWERS, MANCH",M1 3HE,TECH EXCHANGE,08/08/22,08:00,15.0,15.0,1.0,Rico,21,2022,
2818281,Lexmark Service Provider,TESCO Stores Limited,BL6 6JS,REPAIR WITH PARTS,04/08/22,10:30,25.0,25.0,1.0,Rico,20,2022,
2816701,Lexmark Service Provider,Everything Everywhere Limited,BL6 6JA,REPAIR WITH PARTS,03/08/22,13:55,50.0,50.0,1.0,Rico,20,2022,
2814274,Paypoint Network Limited - UK,FAIRFIELD OFF LICENCE,M11 1HW,TECH EXCHANGE,02/08/22,09:43,20.0,20.0,1.0,Rico,20,2022,
2811245,Fujitsu Services Limited - EE - P2PE,EE - (F) Runcorn,WA7 2GX,TECH EXCHANGE,31/07/22,16:05,15.0,15.0,1.0,Rico,20,2022,
2811240,Verifone UK LTD,STONEGATE - FARMERS ARMS HOTEL,L13 9BL,TECH EXCHANGE,31/07/22,16:01,20.0,20.0,1.0,Rico,20,2022,
2811219,Fujitsu Services Limited - KFC,KFC Liverpool - Edge Lane,L13 1AA,TECH EXCHANGE,01/08/22,08:00,15.0,15.0,1.0,Rico,20,2022,
2811125,Vista Retail Support Limited,NEXT,L9 5AN,TECH EXCHANGE,31/07/22,10:04,17.5,17.5,1.0,Rico,20,2022,
2811113,Vista Retail Support Limited,MCDONALDS - CAPGEMINI,L11 9DH,TECH EXCHANGE,31/07/22,10:02,10.0,10.0,1.0,Rico,20,2022,
2809512,Fujitsu GBL - H&M * DO NOT INVOICE*,& OTHER STORIES,M2 7HA,MANPOWER,01/08/22,09:00,17.5,17.5,1.0,Rico,20,2022,
2808933,Lexmark Service Provider,AINTREE UNIVERSITY HOSPITAL NHS FOU,L9 7AL,REPAIR WITH PARTS,01/08/22,09:00,30.0,30.0,1.0,Rico,20,2022,
2808729,Lexmark Service Provider,Pets At Home,L34 5NQ,REPAIR WITH PARTS,01/08/22,09:00,30.0,30.0,1.0,Rico,20,2022,
2808717,Hemmersbach UK Ltd - PM Kit,DOMINO S PIZZA UK AND IRELAND,WA5 7XQ,MAINT KIT INSTALL,01/08/22,09:00,17.5,17.5,1.0,Rico,20,2022,
2807187,Diebold Nixdorf UK Limited,TATA CONSULTANCY SERVICES LIMI,L24 8QB,NON TECH EXCHANGE,29/07/22,08:00,5.0,5.0,1.0,Rico,20,2022,
2807162,Diebold Nixdorf UK Limited,TATA CONSULTANCY SERVICES LIMI,L24 8QB,NON TECH EXCHANGE,29/07/22,08:00,8.3,8.3,1.0,Rico,20,2022,
2807058,HCL Barclays,13 DANESCOURT ROAD,L12 8RB,IMAC COLLECTION,28/07/22,11:00,15.0,15.0,1.0,Rico,20,2022,
2803437,Paypoint Network Limited - UK,CO-OPERATIVE RETAIL SERVICES LTD,M32 9RW,TECH EXCHANGE,26/07/22,12:03,20.0,20.0,1.0,Rico,19,2022,
2794757,Lexmark Service Provider,Mitchells & Butlers Leisure Retail,CH60 2SA,REPAIR WITH PARTS,20/07/22,13:25,50.0,50.0,1.0,Rico,18,2022,
2785497,Paypoint Network Limited - UK,SPAR STORES LTD,M1 2DA,TECH EXCHANGE,14/07/22,12:29,30.0,30.0,1.0,Rico,17,2022,
2785473,Lexmark Service Provider,TESCO Stores Limited,OL9 6BW,REPAIR WITH PARTS,14/07/22,12:15,50.0,50.0,1.0,Rico,17,2022,
2780685,Lexmark Service Provider,Halfords Limited,BB11 1BS,REPAIR WITH PARTS,12/07/22,09:00,30.0,30.0,1.0,Rico,17,2022,
2780535,Vista Retail Support Limited,SAVERS,BB5 1EX,TECH EXCHANGE,11/07/22,16:03,15.0,15.0,1.0,Rico,17,2022,
2780327,Lexmark Service Provider,Wm Morrison Supermarkets plc,OL9 7LD,REPAIR WITH PARTS,12/07/22,09:00,30.0,30.0,1.0,Rico,17,2022,
2780282,Vista Retail Support Limited,GAME STORES,PR1 2TU,TECH EXCHANGE,11/07/22,13:58,15.0,15.0,1.0,Rico,17,2022,
2779941,NCR - Sains Print ***DO NOT INVOICE****,SAINSBURYS SUPERMARKETS LTD,WA11 9WB,REPAIR WITH PARTS,11/07/22,11:23,15.0,15.0,1.0,Rico,17,2022,
2779923,2779923,,,,,,45.0,45.0,1.0,Limited,17,2022,
2779889,HCL Barclays,BARCLAYS BANK PLC,PR1 2AD,TECH EXCHANGE,11/07/22,10:57,15.0,15.0,1.0,Rico,17,2022,
2776559,CXM,MANAHATTA DEANSGATE,M3 3ND,TECH EXCHANGE,08/07/22,08:30,10.0,10.0,1.0,Rico,16,2022,
2776558,CXM,MANAHATTA DEANSGATE,M3 3ND,TECH EXCHANGE,08/07/22,08:30,10.0,10.0,1.0,Rico,16,2022,
2776471,Computacenter Limited - HSBC,COMPUTACENTER HSBC,M40 3TJ,COLLECTION,08/07/22,07:29,15.0,15.0,1.0,Rico,16,2022,
2776466,Computacenter Limited - HSBC,COMPUTACENTER HSBC,M40 3TJ,COLLECTION,08/07/22,07:29,15.0,15.0,1.0,Rico,16,2022,
2776465,Computacenter Limited - HSBC,COMPUTACENTER HSBC,M40 3TJ,COLLECTION,08/07/22,07:29,15.0,15.0,1.0,Rico,16,2022,
2775062,Computacenter Limited - HSBC,COMPUTACENTER HSBC,M40 3TJ,COLLECTION,09/07/22,09:00,15.0,15.0,1.0,Rico,16,2022,
2768308,Paypoint Network Limited - UK,MP FOOD & WINE SUPERSTORE,L9 8AN,TECH EXCHANGE,03/07/22,11:42,25.0,25.0,1.0,Rico,16,2022,
2758045,Verifone UK LTD,"STONEGATE - THE BREWERS, MANCH",M1 3HE,TECH EXCHANGE,27/06/22,08:00,15.0,15.0,1.0,Rico,15,2022,
2750186,Paypoint Network Limited - UK,SPAR,M1 4AJ,TECH EXCHANGE,21/06/22,13:00,35.0,35.0,1.0,Rico,14,2022,
2746964,Verifone UK LTD,STONEGATE - PINEWOODS FORMBY -,L37 1PR,TECH EXCHANGE,20/06/22,08:00,15.0,15.0,1.0,Rico,14,2022,
2744093,Computacenter Limited - SSE,SSE SERVICES PLC (0081058857),M1 5ED,NON TECH EXCHANGE,17/06/22,09:00,10.0,10.0,1.0,Rico,13,2022,
2743868,Computacenter PwC NON TECH EXCHANGE,PRICEWATERHOUSE COOPER LLP (0081073,M3 3EB,COLLECTION,17/06/22,09:00,10.0,10.0,1.0,Rico,13,2022,
2743773,Verifone UK LTD,STONEGATE - THE FLOUR AND FLAG,M1 7HL,TECH EXCHANGE,16/06/22,15:39,15.0,15.0,1.0,Rico,13,2022,
2743767,Verifone UK LTD,"STONEGATE - THE BREWERS, MANCH",M1 3HE,TECH EXCHANGE,16/06/22,15:39,15.0,15.0,1.0,Rico,13,2022,
2743158,UK Paper Rolls LtdÂ Elavon,MANAHATTA DEANSGATE,M3 3ND,TECH EXCHANGE,16/06/22,10:39,15.0,15.0,1.0,Rico,13,2022,
2743155,UK Paper Rolls LtdÂ Elavon,MANAHATTA DEANSGATE,M3 3ND,TECH EXCHANGE,16/06/22,10:39,15.0,15.0,1.0,Rico,13,2022,
2743047,CXM,MANAHATTA DEANSGATE,M3 3ND,TECH EXCHANGE,16/06/22,08:20,15.0,15.0,1.0,Rico,13,2022,
2743046,CXM,MANAHATTA DEANSGATE,M3 3ND,TECH EXCHANGE,16/06/22,08:20,15.0,15.0,1.0,Rico,13,2022,
2743045,CXM,MANAHATTA DEANSGATE,M3 3ND,TECH EXCHANGE,16/06/22,08:20,15.0,15.0,1.0,Rico,13,2022,
2743043,CXM,MANAHATTA DEANSGATE,M3 3ND,TECH EXCHANGE,16/06/22,08:20,15.0,15.0,1.0,Rico,13,2022,
2740386,Fujitsu Services Limited - KFC - IMAC,KFC,OL7 0PG,DELIVERY,15/06/22,10:00,10.0,10.0,1.0,Rico,13,2022,
2740292,Vista Retail Support Limited,NEXT,BL9 0JL,TECH EXCHANGE,14/06/22,16:20,15.0,15.0,1.0,Rico,13,2022,
2740289,ZETES LTD - Allvotec,DUNELM MILL,OL7 0DN,NON TECH EXCHANGE,14/06/22,16:20,10.0,10.0,1.0,Rico,13,2022,
2739845,CXM,LE BOUTIQUE LADIES FASHION LTD,M28 3HJ,TECH EXCHANGE,14/06/22,13:30,15.0,15.0,1.0,Rico,13,2022,
2739805,Vista Retail Support Limited,LLOYDS PHARMACY,OL1 2JH,TECH EXCHANGE,14/06/22,12:59,15.0,15.0,1.0,Rico,13,2022,
2739699,Computacenter Limited,LLOYDS BANKING GROUP PLC (008102783,OL2 7XZ,NON TECH EXCHANGE,15/06/22,09:00,10.0,10.0,1.0,Rico,13,2022,
2735967,Lexmark Service Provider,Lidl Great Britain Limited,WA7 1NT,REPAIR WITH PARTS,11/06/22,09:00,40.0,40.0,1.0,Rico,12,2022,
2731471,ZETES LTD - Allvotec,DUNELM MILL,OL7 0DN,NON TECH EXCHANGE,08/06/22,16:07,10.0,10.0,1.0,Rico,12,2022,
2731449,Lexmark Service Provider,Boots UK Limited,SK14 3EH,REPAIR WITH PARTS,09/06/22,09:00,50.0,50.0,1.0,Rico,12,2022,
2731331,Fujitsu Services Limited - Star Trains - P2PE,Northern Rail MT (Manchester),M3 1WY,TECH EXCHANGE,,,20.0,20.0,1.0,Rico,12,2022,
2731228,Hemmersbach UK Ltd - PM Kit,NETWORK PLUS,M19 3BJ,MAINT KIT INSTALL,08/06/22,13:27,15.0,15.0,1.0,Rico,12,2022,
2731075,CXM,MATTERELLO LTD,M1 1DW,INSTALL,08/06/22,12:10,9.0,9.0,1.0,Rico,12,2022,
2731073,CXM,MATTERELLO LTD,M1 1DW,INSTALL,08/06/22,12:10,9.0,9.0,1.0,Rico,12,2022,
2731072,CXM,MATTERELLO LTD,M1 1DW,INSTALL,08/06/22,12:10,9.0,9.0,1.0,Rico,12,2022,
2730892,Verifone UK LTD,ECLECTIC BARS LTD - MANCHESTER,M1 5LH,TECH EXCHANGE,08/06/22,10:15,10.0,10.0,1.0,Rico,12,2022,
2730890,Verifone UK LTD,ECLECTIC BARS LTD - MANCHESTER,M1 5LH,TECH EXCHANGE,08/06/22,10:15,10.0,10.0,1.0,Rico,12,2022,
2730886,Verifone UK LTD,ECLECTIC BARS LTD - MANCHESTER,M1 5LH,TECH EXCHANGE,08/06/22,10:15,10.0,10.0,1.0,Rico,12,2022,
2730884,Verifone UK LTD,ECLECTIC BARS LTD - MANCHESTER,M1 5LH,TECH EXCHANGE,08/06/22,10:15,10.0,10.0,1.0,Rico,12,2022,
2730740,Computacenter Limited - HSBC,COMPUTACENTER HSBC,OL11 3HA,COLLECTION,08/06/22,07:23,10.0,10.0,1.0,Rico,12,2022,
2729753,Lexmark Service Provider,ASDA STORES LIMITED,OL16 5AF,CONSUMABLE INSTALL,09/06/22,09:00,20.0,20.0,1.0,Rico,12,2022,
2727156,Lexmark Service Provider,Boots UK Limited,PR7 1DE,REPAIR WITH PARTS,06/06/22,11:45,50.0,50.0,1.0,Rico,12,2022,
2709136,Verifone UK LTD,ECLECTIC BARS LTD - MANCHESTER,M1 5LH,TECH EXCHANGE,24/05/22,15:17,15.0,15.0,1.0,Rico,10,2022,
2708876,Verifone UK LTD,REVOLUTION DE CUBA MANCHESTER,M2 5QR,TECH EXCHANGE,24/05/22,13:22,10.0,10.0,1.0,Rico,10,2022,
2708875,Verifone UK LTD,REVOLUTION DE CUBA MANCHESTER,M2 5QR,TECH EXCHANGE,24/05/22,13:22,10.0,10.0,1.0,Rico,10,2022,
2708872,Verifone UK LTD,REVOLUTION DE CUBA MANCHESTER,M2 5QR,TECH EXCHANGE,24/05/22,13:22,10.0,10.0,1.0,Rico,10,2022,
2706476,Lexmark Service Provider,Boots UK Limited,CH1 1NA,REPAIR WITH PARTS,23/05/22,09:00,40.0,40.0,1.0,Rico,10,2022,
2706463,Computacenter Limited - HSBC,COMPUTACENTER HSBC,CH7 1RF,COLLECTION,23/05/22,09:00,10.0,10.0,1.0,Rico,10,2022,
2706462,Computacenter Limited - HSBC,COMPUTACENTER HSBC,CH7 1RF,COLLECTION,23/05/22,09:00,10.0,10.0,1.0,Rico,10,2022,
